countrySource,countryTarget,value,type,year,month
India,France,270.39,import,2019,2
Singapore,France,851.342407,import,2019,2
Indonesia,France,112.174973,import,2019,2
United States,Germany,9372.840724,import,2019,2
Canada,Germany,1096.74197,import,2019,2
Brazil,Germany,842.928226,import,2019,2
United Kingdom,Germany,7714.19388,import,2019,2
Netherlands,Germany,7674.326887,import,2019,2
France,Germany,9657.55036,import,2019,2
Germany,Germany,0.0,import,2019,2
Italy,Germany,6476.758236,import,2019,2
Russia,Germany,1818.436133,import,2019,2
China,Germany,6801.4888900000005,import,2019,2
South Korea,Germany,1212.777,import,2019,2
Japan,Germany,2000.148525,import,2019,2
India,Germany,879.38,import,2019,2
Singapore,Germany,770.565549,import,2019,2
Indonesia,Germany,223.73176,import,2019,2
United States,Italy,4120.47049,import,2019,2
Canada,Italy,538.676863,import,2019,2
Brazil,Italy,312.774642,import,2019,2
United Kingdom,Italy,2170.240279,import,2019,2
Netherlands,Italy,1037.664855,import,2019,2
France,Italy,4362.240345,import,2019,2
Germany,Italy,5466.809107,import,2019,2
Italy,Italy,0.0,import,2019,2
Russia,Italy,739.4863330000001,import,2019,2
China,Italy,1135.94713,import,2019,2
South Korea,Italy,414.382,import,2019,2
Japan,Italy,848.859958,import,2019,2
India,Italy,393.14,import,2019,2
Singapore,Italy,263.323266,import,2019,2
Indonesia,Italy,114.431344,import,2019,2
United States,Russia,1055.432141,import,2019,2
Canada,Russia,63.831695,import,2019,2
Brazil,Russia,254.360643,import,2019,2
United Kingdom,Russia,950.158804,import,2019,2
Netherlands,Russia,2192.501383,import,2019,2
France,Russia,655.06764,import,2019,2
Germany,Russia,2926.409381,import,2019,2
Italy,Russia,1184.326506,import,2019,2
Russia,Russia,0.0,import,2019,2
China,Russia,4085.82173,import,2019,2
South Korea,Russia,1323.0770000000002,import,2019,2
Japan,Russia,1085.401994,import,2019,2
India,Russia,323.77,import,2019,2
Singapore,Russia,587.1848570000001,import,2019,2
Indonesia,Russia,100.371612,import,2019,2
United States,China,33194.39804,import,2019,2
Canada,China,4338.531959,import,2019,2
Brazil,China,2774.535083,import,2019,2
United Kingdom,China,4766.593931,import,2019,2
Netherlands,China,7038.1300120000005,import,2019,2
France,China,2934.603633,import,2019,2
Germany,China,7019.391758,import,2019,2
Italy,China,2787.340027,import,2019,2
Russia,China,4067.629912,import,2019,2
China,China,0.0,import,2019,2
South Korea,China,6583.321999999999,import,2019,2
Japan,China,11518.926884,import,2019,2
India,China,5121.69,import,2019,2
Singapore,China,2982.977077,import,2019,2
Indonesia,China,3430.3315820000003,import,2019,2
United States,South Korea,6124.1679890000005,import,2019,2
Canada,South Korea,619.9840059999999,import,2019,2
Brazil,South Korea,375.4355,import,2019,2
United Kingdom,South Korea,403.659336,import,2019,2
Netherlands,South Korea,446.044253,import,2019,2
France,South Korea,264.232971,import,2019,2
Germany,South Korea,793.588036,import,2019,2
Italy,South Korea,296.429946,import,2019,2
Russia,South Korea,496.032009,import,2019,2
China,South Korea,11331.37848,import,2019,2
South Korea,South Korea,0.0,import,2019,2
Japan,South Korea,2338.9795440000003,import,2019,2
India,South Korea,1280.82,import,2019,2
Singapore,South Korea,1193.525369,import,2019,2
Indonesia,South Korea,620.725904,import,2019,2
United States,Japan,11399.267376,import,2019,2
Canada,Japan,1080.516234,import,2019,2
Brazil,Japan,294.346537,import,2019,2
United Kingdom,Japan,1146.027994,import,2019,2
Netherlands,Japan,953.001265,import,2019,2
France,Japan,525.234868,import,2019,2
Germany,Japan,1552.52416,import,2019,2
Italy,Japan,393.484787,import,2019,2
Russia,Japan,576.622548,import,2019,2
China,Japan,11089.13662,import,2019,2
South Korea,Japan,3800.557,import,2019,2
Japan,Japan,0.0,import,2019,2
India,Japan,902.31,import,2019,2
Singapore,Japan,1559.464282,import,2019,2
Indonesia,Japan,1134.652342,import,2019,2
United States,India,4609.162611,import,2019,2
Canada,India,344.342926,import,2019,2
Brazil,India,294.878879,import,2019,2
United Kingdom,India,753.9628190000001,import,2019,2
Netherlands,India,470.68505,import,2019,2
France,India,497.595876,import,2019,2
Germany,India,725.594888,import,2019,2
Italy,India,477.55184800000006,import,2019,2
Russia,India,306.063209,import,2019,2
China,India,1199.88179,import,2019,2
South Korea,India,362.723,import,2019,2
Japan,India,401.623095,import,2019,2
India,India,0.0,import,2019,2
Singapore,India,495.139945,import,2019,2
Indonesia,India,322.349227,import,2019,2
United States,Singapore,1800.731903,import,2019,2
Canada,Singapore,56.177834,import,2019,2
Brazil,Singapore,52.019045,import,2019,2
United Kingdom,Singapore,147.890022,import,2019,2
Netherlands,Singapore,391.897021,import,2019,2
France,Singapore,277.99565,import,2019,2
Germany,Singapore,394.186608,import,2019,2
Italy,Singapore,30.905799,import,2019,2
Russia,Singapore,39.763932,import,2019,2
China,Singapore,2441.85905,import,2019,2
South Korea,Singapore,399.973,import,2019,2
Japan,Singapore,702.926861,import,2019,2
India,Singapore,1350.82,import,2019,2
Singapore,Singapore,0.0,import,2019,2
Indonesia,Singapore,1465.82085,import,2019,2
United States,Indonesia,1569.692485,import,2019,2
Canada,Indonesia,99.279303,import,2019,2
Brazil,Indonesia,106.955947,import,2019,2
United Kingdom,Indonesia,140.673159,import,2019,2
Netherlands,Indonesia,323.6875,import,2019,2
France,Indonesia,86.992645,import,2019,2
Germany,Indonesia,251.544789,import,2019,2
Italy,Indonesia,198.23131,import,2019,2
Russia,Indonesia,137.931601,import,2019,2
China,Indonesia,2197.60107,import,2019,2
South Korea,Indonesia,837.0930000000001,import,2019,2
Japan,Indonesia,1649.864879,import,2019,2
India,Indonesia,1123.4,import,2019,2
Singapore,Indonesia,1259.126216,import,2019,2
Indonesia,Indonesia,0.0,import,2019,2
United States,United States,0.0,import,2019,3
Canada,United States,22026.302593,import,2019,3
Brazil,United States,2338.941603,import,2019,3
United Kingdom,United States,6044.726689,import,2019,3
Netherlands,United States,4216.9695090000005,import,2019,3
France,United States,3355.9326409999994,import,2019,3
Germany,United States,5177.67832,import,2019,3
Italy,United States,1721.653427,import,2019,3
Russia,United States,1762.532498,import,2019,3
China,United States,11396.75556,import,2019,3
South Korea,United States,5034.24,import,2019,3
Japan,United States,6747.821583,import,2019,3
India,United States,3082.34,import,2019,3
Singapore,United States,3643.130109,import,2019,3
Indonesia,United States,720.833185,import,2019,3
United States,Canada,27710.440815,import,2019,3
Canada,Canada,0.0,import,2019,3
Brazil,Canada,136.85676,import,2019,3
United Kingdom,Canada,1573.59395,import,2019,3
Netherlands,Canada,229.965931,import,2019,3
France,Canada,242.215162,import,2019,3
Germany,Canada,359.229165,import,2019,3
Italy,Canada,148.196797,import,2019,3
Russia,Canada,50.892496,import,2019,3
China,Canada,2339.97704,import,2019,3
South Korea,Canada,462.326,import,2019,3
Japan,Canada,867.183524,import,2019,3
India,Canada,288.09,import,2019,3
Singapore,Canada,146.497082,import,2019,3
Indonesia,Canada,153.624318,import,2019,3
United States,Brazil,2567.555889,import,2019,3
Canada,Brazil,299.204044,import,2019,3
Brazil,Brazil,0.0,import,2019,3
United Kingdom,Brazil,241.841541,import,2019,3
Netherlands,Brazil,521.511271,import,2019,3
France,Brazil,248.213575,import,2019,3
Germany,Brazil,470.687014,import,2019,3
Italy,Brazil,299.554435,import,2019,3
Russia,Brazil,157.38963700000002,import,2019,3
China,Brazil,5195.7906,import,2019,3
South Korea,Brazil,333.681,import,2019,3
Japan,Brazil,517.844055,import,2019,3
India,Brazil,347.18,import,2019,3
Singapore,Brazil,58.630388,import,2019,3
Indonesia,Brazil,141.277416,import,2019,3
United States,United Kingdom,5834.400063,import,2019,3
Canada,United Kingdom,656.2093610000001,import,2019,3
Brazil,United Kingdom,160.772492,import,2019,3
United Kingdom,United Kingdom,0.0,import,2019,3
Netherlands,United Kingdom,3074.731116,import,2019,3
France,United Kingdom,2999.694234,import,2019,3
Germany,United Kingdom,4381.941854,import,2019,3
Italy,United Kingdom,1205.841076,import,2019,3
Russia,United Kingdom,350.468485,import,2019,3
China,United Kingdom,1756.90765,import,2019,3
South Korea,United Kingdom,578.1519999999999,import,2019,3
Japan,United Kingdom,701.329263,import,2019,3
India,United Kingdom,627.73,import,2019,3
Singapore,United Kingdom,795.121033,import,2019,3
Indonesia,United Kingdom,83.540675,import,2019,3
United States,Netherlands,2128.386493,import,2019,3
Canada,Netherlands,285.792903,import,2019,3
Brazil,Netherlands,197.194157,import,2019,3
United Kingdom,Netherlands,6210.502854,import,2019,3
Netherlands,Netherlands,0.0,import,2019,3
France,Netherlands,4530.613199,import,2019,3
Germany,Netherlands,15627.226191,import,2019,3
Italy,Netherlands,2234.813086,import,2019,3
Russia,Netherlands,319.275396,import,2019,3
China,Netherlands,1052.06948,import,2019,3
South Korea,Netherlands,373.804,import,2019,3
Japan,Netherlands,243.174154,import,2019,3
India,Netherlands,309.44,import,2019,3
Singapore,Netherlands,263.015017,import,2019,3
Indonesia,Netherlands,75.904207,import,2019,3
United States,France,4930.857409,import,2019,3
Canada,France,526.0193059999999,import,2019,3
Brazil,France,263.618685,import,2019,3
United Kingdom,France,4484.28577,import,2019,3
Netherlands,France,1870.085147,import,2019,3
France,France,0.0,import,2019,3
Germany,France,7266.892057999999,import,2019,3
Italy,France,3611.261005,import,2019,3
Russia,France,709.7620519999999,import,2019,3
China,France,2447.31672,import,2019,3
South Korea,France,471.523,import,2019,3
Japan,France,1212.165072,import,2019,3
India,France,404.01,import,2019,3
Singapore,France,966.847502,import,2019,3
Indonesia,France,119.14923799999998,import,2019,3
United States,Germany,11428.663586,import,2019,3
Canada,Germany,1350.154485,import,2019,3
Brazil,Germany,800.383655,import,2019,3
United Kingdom,Germany,8975.105508,import,2019,3
Netherlands,Germany,8276.681895,import,2019,3
France,Germany,10625.401566,import,2019,3
Germany,Germany,0.0,import,2019,3
Italy,Germany,7038.4557620000005,import,2019,3
Russia,Germany,1997.450391,import,2019,3
China,Germany,8454.12633,import,2019,3
South Korea,Germany,1643.336,import,2019,3
Japan,Germany,2194.3914,import,2019,3
India,Germany,1197.36,import,2019,3
Singapore,Germany,915.805797,import,2019,3
Indonesia,Germany,257.604521,import,2019,3
United States,Italy,4807.672206,import,2019,3
Canada,Italy,629.9312,import,2019,3
Brazil,Italy,333.033992,import,2019,3
United Kingdom,Italy,2527.139632,import,2019,3
Netherlands,Italy,1184.014281,import,2019,3
France,Italy,4851.446983,import,2019,3
Germany,Italy,5845.013963,import,2019,3
Italy,Italy,0.0,import,2019,3
Russia,Italy,802.960276,import,2019,3
China,Italy,1702.7059600000002,import,2019,3
South Korea,Italy,531.428,import,2019,3
Japan,Italy,857.9788050000001,import,2019,3
India,Italy,412.3,import,2019,3
Singapore,Italy,394.645323,import,2019,3
Indonesia,Italy,131.65265,import,2019,3
United States,Russia,1745.5721460000002,import,2019,3
Canada,Russia,195.633837,import,2019,3
Brazil,Russia,283.092444,import,2019,3
United Kingdom,Russia,957.385718,import,2019,3
Netherlands,Russia,2899.202806,import,2019,3
France,Russia,1016.28487,import,2019,3
Germany,Russia,2868.027516,import,2019,3
Italy,Russia,1258.562454,import,2019,3
Russia,Russia,0.0,import,2019,3
China,Russia,4493.05038,import,2019,3
South Korea,Russia,1394.385,import,2019,3
Japan,Russia,1191.050789,import,2019,3
India,Russia,568.94,import,2019,3
Singapore,Russia,276.5019,import,2019,3
Indonesia,Russia,100.371612,import,2019,3
United States,China,31175.673203,import,2019,3
Canada,China,4683.009848,import,2019,3
Brazil,China,2676.6306170000003,import,2019,3
United Kingdom,China,5174.754787,import,2019,3
Netherlands,China,6789.120634000001,import,2019,3
France,China,2701.949825,import,2019,3
Germany,China,6695.061275999999,import,2019,3
Italy,China,2622.889408,import,2019,3
Russia,China,3941.710424,import,2019,3
China,China,0.0,import,2019,3
South Korea,China,8801.744,import,2019,3
Japan,China,13474.801225,import,2019,3
India,China,5088.95,import,2019,3
Singapore,China,4126.372993,import,2019,3
Indonesia,China,3697.833366,import,2019,3
United States,South Korea,6857.644627,import,2019,3
Canada,South Korea,629.5637059999999,import,2019,3
Brazil,South Korea,399.362926,import,2019,3
United Kingdom,South Korea,493.377904,import,2019,3
Netherlands,South Korea,635.806374,import,2019,3
France,South Korea,344.178732,import,2019,3
Germany,South Korea,841.773028,import,2019,3
Italy,South Korea,398.743647,import,2019,3
Russia,South Korea,593.706782,import,2019,3
China,South Korea,14772.5224,import,2019,3
South Korea,South Korea,0.0,import,2019,3
Japan,South Korea,2516.829865,import,2019,3
India,South Korea,1431.97,import,2019,3
Singapore,South Korea,1365.327896,import,2019,3
Indonesia,South Korea,682.0309980000001,import,2019,3
United States,Japan,13067.021247,import,2019,3
Canada,Japan,1291.605897,import,2019,3
Brazil,Japan,351.905144,import,2019,3
United Kingdom,Japan,1199.899366,import,2019,3
Netherlands,Japan,1144.875477,import,2019,3
France,Japan,626.814774,import,2019,3
Germany,Japan,1590.948363,import,2019,3
Italy,Japan,400.925713,import,2019,3
Russia,Japan,873.5522900000001,import,2019,3
China,Japan,14084.38582,import,2019,3
South Korea,Japan,4310.868,import,2019,3
Japan,Japan,0.0,import,2019,3
India,Japan,1225.58,import,2019,3
Singapore,Japan,1815.489807,import,2019,3
Indonesia,Japan,1270.3123449999998,import,2019,3
United States,India,5135.540298,import,2019,3
Canada,India,359.323129,import,2019,3
Brazil,India,333.373599,import,2019,3
United Kingdom,India,881.9503269999999,import,2019,3
Netherlands,India,561.8984820000001,import,2019,3
France,India,534.353904,import,2019,3
Germany,India,802.2485780000001,import,2019,3
Italy,India,545.02341,import,2019,3
Russia,India,265.303317,import,2019,3
China,India,1478.73574,import,2019,3
South Korea,India,384.747,import,2019,3
Japan,India,441.67027,import,2019,3
India,India,0.0,import,2019,3
Singapore,India,463.354487,import,2019,3
Indonesia,India,349.815688,import,2019,3
United States,Singapore,2302.697059,import,2019,3
Canada,Singapore,121.716063,import,2019,3
Brazil,Singapore,67.255398,import,2019,3
United Kingdom,Singapore,107.626923,import,2019,3
Netherlands,Singapore,395.751465,import,2019,3
France,Singapore,244.399975,import,2019,3
Germany,Singapore,328.008407,import,2019,3
Italy,Singapore,41.564224,import,2019,3
Russia,Singapore,35.384302000000005,import,2019,3
China,Singapore,2748.97703,import,2019,3
South Korea,Singapore,548.479,import,2019,3
Japan,Singapore,662.756704,import,2019,3
India,Singapore,1478.15,import,2019,3
Singapore,Singapore,0.0,import,2019,3
Indonesia,Singapore,1465.82085,import,2019,3
United States,Indonesia,1709.3201829999998,import,2019,3
Canada,Indonesia,136.806953,import,2019,3
Brazil,Indonesia,98.143775,import,2019,3
United Kingdom,Indonesia,173.736322,import,2019,3
Netherlands,Indonesia,334.895337,import,2019,3
France,Indonesia,96.135309,import,2019,3
Germany,Indonesia,234.644077,import,2019,3
Italy,Indonesia,174.69784,import,2019,3
Russia,Indonesia,126.911501,import,2019,3
China,Indonesia,2613.62359,import,2019,3
South Korea,Indonesia,754.61,import,2019,3
Japan,Indonesia,1507.1108390000002,import,2019,3
India,Indonesia,1308.46,import,2019,3
Singapore,Indonesia,1347.018253,import,2019,3
Indonesia,Indonesia,0.0,import,2019,3
United States,United States,0.0,import,2019,4
Canada,United States,21206.614874000003,import,2019,4
Brazil,United States,2604.934211,import,2019,4
United Kingdom,United States,5218.490019,import,2019,4
Netherlands,United States,3918.209591,import,2019,4
France,United States,3314.501332,import,2019,4
Germany,United States,4985.452378,import,2019,4
Italy,United States,1468.918193,import,2019,4
Russia,United States,1277.128376,import,2019,4
China,United States,10404.37977,import,2019,4
South Korea,United States,5596.124,import,2019,4
Japan,United States,6304.0007590000005,import,2019,4
India,United States,3166.3,import,2019,4
Singapore,United States,3831.991768,import,2019,4
Indonesia,United States,813.806163,import,2019,4
United States,Canada,26751.477545,import,2019,4
Canada,Canada,0.0,import,2019,4
Brazil,Canada,206.372899,import,2019,4
United Kingdom,Canada,1499.143896,import,2019,4
Netherlands,Canada,289.66121400000003,import,2019,4
France,Canada,252.577657,import,2019,4
Germany,Canada,342.032935,import,2019,4
Italy,Canada,124.06797,import,2019,4
Russia,Canada,91.037779,import,2019,4
China,Canada,2700.7543600000004,import,2019,4
South Korea,Canada,468.12,import,2019,4
Japan,Canada,1034.775255,import,2019,4
India,Canada,254.11,import,2019,4
Singapore,Canada,280.714245,import,2019,4
Indonesia,Canada,167.551953,import,2019,4
United States,Brazil,2507.150701,import,2019,4
Canada,Brazil,336.032718,import,2019,4
Brazil,Brazil,0.0,import,2019,4
United Kingdom,Brazil,243.19105,import,2019,4
Netherlands,Brazil,578.617076,import,2019,4
France,Brazil,208.84334,import,2019,4
Germany,Brazil,395.839558,import,2019,4
Italy,Brazil,352.393551,import,2019,4
Russia,Brazil,188.953307,import,2019,4
China,Brazil,6731.22153,import,2019,4
South Korea,Brazil,301.54,import,2019,4
Japan,Brazil,641.3873150000001,import,2019,4
India,Brazil,137.65,import,2019,4
Singapore,Brazil,117.479531,import,2019,4
Indonesia,Brazil,156.854059,import,2019,4
United States,United Kingdom,5837.733644,import,2019,4
Canada,United Kingdom,605.928836,import,2019,4
Brazil,United Kingdom,146.276898,import,2019,4
United Kingdom,United Kingdom,0.0,import,2019,4
Netherlands,United Kingdom,2415.354031,import,2019,4
France,United Kingdom,2140.807028,import,2019,4
Germany,United Kingdom,3419.771723,import,2019,4
Italy,United Kingdom,887.0185880000001,import,2019,4
Russia,United Kingdom,364.454511,import,2019,4
China,United Kingdom,2027.95007,import,2019,4
South Korea,United Kingdom,295.039,import,2019,4
Japan,United Kingdom,654.670813,import,2019,4
India,United Kingdom,525.68,import,2019,4
Singapore,United Kingdom,661.8975429999999,import,2019,4
Indonesia,United Kingdom,93.09609,import,2019,4
United States,Netherlands,2504.855058,import,2019,4
Canada,Netherlands,418.446814,import,2019,4
Brazil,Netherlands,176.073401,import,2019,4
United Kingdom,Netherlands,3848.570369,import,2019,4
Netherlands,Netherlands,0.0,import,2019,4
France,Netherlands,4202.898687,import,2019,4
Germany,Netherlands,14118.707474,import,2019,4
Italy,Netherlands,1965.992543,import,2019,4
Russia,Netherlands,351.709813,import,2019,4
China,Netherlands,1079.4583,import,2019,4
South Korea,Netherlands,476.665,import,2019,4
Japan,Netherlands,256.972605,import,2019,4
India,Netherlands,292.52,import,2019,4
Singapore,Netherlands,399.131128,import,2019,4
Indonesia,Netherlands,78.593069,import,2019,4
United States,France,5642.359927,import,2019,4
Canada,France,565.600427,import,2019,4
Brazil,France,277.482977,import,2019,4
United Kingdom,France,2831.619373,import,2019,4
Netherlands,France,1737.041747,import,2019,4
France,France,0.0,import,2019,4
Germany,France,6598.818418,import,2019,4
Italy,France,3232.372466,import,2019,4
Russia,France,727.4861980000001,import,2019,4
China,France,2471.69158,import,2019,4
South Korea,France,517.727,import,2019,4
Japan,France,859.010448,import,2019,4
India,France,285.06,import,2019,4
Singapore,France,819.003716,import,2019,4
Indonesia,France,129.324258,import,2019,4
United States,Germany,10667.129062,import,2019,4
Canada,Germany,1383.3441269999998,import,2019,4
Brazil,Germany,840.9308300000001,import,2019,4
United Kingdom,Germany,7116.527073,import,2019,4
Netherlands,Germany,8107.019287999999,import,2019,4
France,Germany,9869.15895,import,2019,4
Germany,Germany,0.0,import,2019,4
Italy,Germany,6587.043905,import,2019,4
Russia,Germany,2289.993089,import,2019,4
China,Germany,9123.68826,import,2019,4
South Korea,Germany,1618.792,import,2019,4
Japan,Germany,1954.711906,import,2019,4
India,Germany,1007.31,import,2019,4
Singapore,Germany,913.197364,import,2019,4
Indonesia,Germany,299.352084,import,2019,4
United States,Italy,4898.090066,import,2019,4
Canada,Italy,650.295717,import,2019,4
Brazil,Italy,320.020277,import,2019,4
United Kingdom,Italy,2011.175338,import,2019,4
Netherlands,Italy,1064.423072,import,2019,4
France,Italy,4310.7873420000005,import,2019,4
Germany,Italy,5454.734604,import,2019,4
Italy,Italy,0.0,import,2019,4
Russia,Italy,934.902779,import,2019,4
China,Italy,1896.11589,import,2019,4
South Korea,Italy,527.854,import,2019,4
Japan,Italy,890.8665789999999,import,2019,4
India,Italy,392.85,import,2019,4
Singapore,Italy,357.688712,import,2019,4
Indonesia,Italy,152.90324099999998,import,2019,4
United States,Russia,2147.144134,import,2019,4
Canada,Russia,138.103344,import,2019,4
Brazil,Russia,242.951193,import,2019,4
United Kingdom,Russia,1153.997585,import,2019,4
Netherlands,Russia,2509.904214,import,2019,4
France,Russia,871.156926,import,2019,4
Germany,Russia,2564.052078,import,2019,4
Italy,Russia,1501.731153,import,2019,4
Russia,Russia,0.0,import,2019,4
China,Russia,5191.04924,import,2019,4
South Korea,Russia,1031.003,import,2019,4
Japan,Russia,1277.35196,import,2019,4
India,Russia,832.55,import,2019,4
Singapore,Russia,713.554424,import,2019,4
Indonesia,Russia,100.371612,import,2019,4
United States,China,34798.929472,import,2019,4
Canada,China,4692.3736770000005,import,2019,4
Brazil,China,2713.980491,import,2019,4
United Kingdom,China,4782.436031,import,2019,4
Netherlands,China,7373.632487000001,import,2019,4
France,China,2813.84161,import,2019,4
Germany,China,6696.831781,import,2019,4
Italy,China,2680.94191,import,2019,4
Russia,China,4069.132409,import,2019,4
China,China,0.0,import,2019,4
South Korea,China,9789.35,import,2019,4
Japan,China,13898.359599,import,2019,4
India,China,5318.1,import,2019,4
Singapore,China,4119.060799,import,2019,4
Indonesia,China,4063.637305,import,2019,4
United States,South Korea,6693.984056,import,2019,4
Canada,South Korea,632.374479,import,2019,4
Brazil,South Korea,469.440722,import,2019,4
United Kingdom,South Korea,440.400352,import,2019,4
Netherlands,South Korea,589.0309139999999,import,2019,4
France,South Korea,334.17517999999995,import,2019,4
Germany,South Korea,925.352833,import,2019,4
Italy,South Korea,410.78739,import,2019,4
Russia,South Korea,696.769764,import,2019,4
China,South Korea,15831.33741,import,2019,4
South Korea,South Korea,0.0,import,2019,4
Japan,South Korea,2417.276324,import,2019,4
India,South Korea,1496.72,import,2019,4
Singapore,South Korea,1139.0054630000002,import,2019,4
Indonesia,South Korea,761.444324,import,2019,4
United States,Japan,12966.533147,import,2019,4
Canada,Japan,1156.3720529999998,import,2019,4
Brazil,Japan,387.990693,import,2019,4
United Kingdom,Japan,912.289827,import,2019,4
Netherlands,Japan,1065.10124,import,2019,4
France,Japan,611.89167,import,2019,4
Germany,Japan,1709.560331,import,2019,4
Italy,Japan,453.137231,import,2019,4
Russia,Japan,879.483826,import,2019,4
China,Japan,15539.52337,import,2019,4
South Korea,Japan,4630.07,import,2019,4
Japan,Japan,0.0,import,2019,4
India,Japan,1156.46,import,2019,4
Singapore,Japan,1747.841441,import,2019,4
Indonesia,Japan,1438.069065,import,2019,4
United States,India,5036.232825,import,2019,4
Canada,India,429.44299,import,2019,4
Brazil,India,442.861622,import,2019,4
United Kingdom,India,829.7156769999999,import,2019,4
Netherlands,India,727.5789679999999,import,2019,4
France,India,728.978133,import,2019,4
Germany,India,735.628736,import,2019,4
Italy,India,553.207879,import,2019,4
Russia,India,321.09738500000003,import,2019,4
China,India,1719.69427,import,2019,4
South Korea,India,431.471,import,2019,4
Japan,India,436.028112,import,2019,4
India,India,0.0,import,2019,4
Singapore,India,496.210916,import,2019,4
Indonesia,India,386.704278,import,2019,4
United States,Singapore,2311.139397,import,2019,4
Canada,Singapore,69.070134,import,2019,4
Brazil,Singapore,67.328538,import,2019,4
United Kingdom,Singapore,208.126333,import,2019,4
Netherlands,Singapore,437.387343,import,2019,4
France,Singapore,333.748967,import,2019,4
Germany,Singapore,408.919635,import,2019,4
Italy,Singapore,36.892061,import,2019,4
Russia,Singapore,48.207234,import,2019,4
China,Singapore,3548.3731700000003,import,2019,4
South Korea,Singapore,568.312,import,2019,4
Japan,Singapore,632.500174,import,2019,4
India,Singapore,1224.07,import,2019,4
Singapore,Singapore,0.0,import,2019,4
Indonesia,Singapore,1465.82085,import,2019,4
United States,Indonesia,1579.99501,import,2019,4
Canada,Indonesia,117.226059,import,2019,4
Brazil,Indonesia,111.140853,import,2019,4
United Kingdom,Indonesia,150.68379,import,2019,4
Netherlands,Indonesia,339.287908,import,2019,4
France,Indonesia,107.283511,import,2019,4
Germany,Indonesia,267.085691,import,2019,4
Italy,Indonesia,164.03813,import,2019,4
Russia,Indonesia,165.06133,import,2019,4
China,Indonesia,2699.8044,import,2019,4
South Korea,Indonesia,859.309,import,2019,4
Japan,Indonesia,1314.126525,import,2019,4
India,Indonesia,1316.75,import,2019,4
Singapore,Indonesia,1028.167575,import,2019,4
Indonesia,Indonesia,0.0,import,2019,4
United States,United States,0.0,import,2019,5
Canada,United States,22023.566329,import,2019,5
Brazil,United States,2997.185479,import,2019,5
United Kingdom,United States,5418.39637,import,2019,5
Netherlands,United States,3966.108567,import,2019,5
France,United States,3288.195448,import,2019,5
Germany,United States,5215.0287880000005,import,2019,5
Italy,United States,1655.821785,import,2019,5
Russia,United States,1313.923636,import,2019,5
China,United States,10910.30668,import,2019,5
South Korea,United States,5534.255,import,2019,5
Japan,United States,7450.527828,import,2019,5
India,United States,3456.82,import,2019,5
Singapore,United States,3702.855577,import,2019,5
Indonesia,United States,778.6277190000001,import,2019,5
United States,Canada,29287.830479000004,import,2019,5
Canada,Canada,0.0,import,2019,5
Brazil,Canada,195.675613,import,2019,5
United Kingdom,Canada,841.885532,import,2019,5
Netherlands,Canada,380.875915,import,2019,5
France,Canada,261.760407,import,2019,5
Germany,Canada,481.142628,import,2019,5
Italy,Canada,160.434441,import,2019,5
Russia,Canada,57.993190000000006,import,2019,5
China,Canada,2543.37007,import,2019,5
South Korea,Canada,469.206,import,2019,5
Japan,Canada,965.791294,import,2019,5
India,Canada,355.97,import,2019,5
Singapore,Canada,155.58656000000002,import,2019,5
Indonesia,Canada,155.543035,import,2019,5
United States,Brazil,3066.877325,import,2019,5
Canada,Brazil,363.403663,import,2019,5
Brazil,Brazil,0.0,import,2019,5
United Kingdom,Brazil,274.71143,import,2019,5
Netherlands,Brazil,701.842543,import,2019,5
France,Brazil,268.45639700000004,import,2019,5
Germany,Brazil,402.973113,import,2019,5
Italy,Brazil,355.732091,import,2019,5
Russia,Brazil,230.801542,import,2019,5
China,Brazil,6633.07716,import,2019,5
South Korea,Brazil,279.716,import,2019,5
Japan,Brazil,564.56194,import,2019,5
India,Brazil,301.01,import,2019,5
Singapore,Brazil,104.410131,import,2019,5
Indonesia,Brazil,149.470382,import,2019,5
United States,United Kingdom,5325.81815,import,2019,5
Canada,United Kingdom,677.7403400000001,import,2019,5
Brazil,United Kingdom,187.952718,import,2019,5
United Kingdom,United Kingdom,0.0,import,2019,5
Netherlands,United Kingdom,2870.081469,import,2019,5
France,United Kingdom,2104.369142,import,2019,5
Germany,United Kingdom,3217.02243,import,2019,5
Italy,United Kingdom,1019.499664,import,2019,5
Russia,United Kingdom,323.099616,import,2019,5
China,United Kingdom,2126.33584,import,2019,5
South Korea,United Kingdom,370.693,import,2019,5
Japan,United Kingdom,750.914237,import,2019,5
India,United Kingdom,611.01,import,2019,5
Singapore,United Kingdom,713.117695,import,2019,5
Indonesia,United Kingdom,88.07992,import,2019,5
United States,Netherlands,2697.981647,import,2019,5
Canada,Netherlands,339.881387,import,2019,5
Brazil,Netherlands,178.93337,import,2019,5
United Kingdom,Netherlands,3845.128006,import,2019,5
Netherlands,Netherlands,0.0,import,2019,5
France,Netherlands,4252.407959,import,2019,5
Germany,Netherlands,14355.268257,import,2019,5
Italy,Netherlands,2202.350492,import,2019,5
Russia,Netherlands,312.447937,import,2019,5
China,Netherlands,928.65234,import,2019,5
South Korea,Netherlands,369.127,import,2019,5
Japan,Netherlands,289.357146,import,2019,5
India,Netherlands,330.05,import,2019,5
Singapore,Netherlands,372.942497,import,2019,5
Indonesia,Netherlands,69.694103,import,2019,5
United States,France,5172.626097,import,2019,5
Canada,France,721.043178,import,2019,5
Brazil,France,323.340551,import,2019,5
